Auger,Depth (cm),pH,EC (ds/m),Ca²⁺ (ppm),Mg²⁺ (ppm),Na⁺ (ppm),K⁺ (ppm),CaCO₃ (%),Texture,ESP,Land Capability Class,Date,T2M,RH,WS,SWGDN,Water_TDS (ppm),Water_Salinity_Class,crop recomended
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-20,27.05,74.74,5.09,29.58,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-21,27.54,68.0,4.96,29.65,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-22,27.65,74.06,3.68,29.46,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-23,28.54,70.87,3.22,29.41,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-24,28.31,67.96,3.61,29.26,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-25,28.54,75.63,4.94,28.75,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-26,29.33,71.33,5.94,28.52,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-27,28.8,69.26,4.26,29.14,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-28,28.27,70.15,5.91,28.07,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-29,27.48,71.49,5.7,27.84,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-30,27.08,72.29,5.01,28.3,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-07-31,26.82,71.95,6.15,28.28,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-01,26.94,71.06,6.81,28.47,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-02,27.01,71.18,4.8,27.83,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-03,27.23,67.86,4.38,27.85,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-04,27.28,67.22,4.2,27.91,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-05,27.07,67.39,4.45,28.66,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-06,26.41,71.18,6.44,28.6,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-07,26.22,72.32,5.87,27.71,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-08,26.86,73.41,4.5,27.3,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-09,27.51,70.86,3.73,27.06,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-10,28.33,74.06,3.45,26.25,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-11,28.17,73.61,3.11,27.2,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-12,29.32,69.68,3.72,25.66,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-13,29.59,67.66,3.97,25.78,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-14,29.09,67.12,3.86,26.24,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-15,28.02,73.64,5.7,26.38,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-16,27.39,71.19,5.7,27.36,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-17,27.58,65.53,4.01,27.1,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-18,29.62,58.29,1.94,25.88,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-19,28.51,73.28,4.67,25.38,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-20,27.86,66.13,6.28,26.84,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-21,27.86,67.73,6.62,27.12,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-22,27.54,67.16,5.39,27.2,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-23,27.84,71.8,4.6,26.56,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-24,27.78,75.92,6.57,26.45,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-25,27.6,65.71,6.5,26.22,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-26,27.35,61.38,6.27,26.7,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-27,27.57,59.51,5.14,26.55,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-28,26.89,62.13,4.01,25.44,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-29,26.68,64.43,3.45,25.47,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-30,26.79,66.74,2.65,25.81,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-08-31,28.04,57.83,2.16,26.13,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-01,27.61,66.89,4.3,25.37,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-02,26.92,72.85,6.34,25.92,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-03,27.25,65.96,5.71,25.82,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-04,27.67,66.61,5.3,25.49,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-05,27.1,71.65,5.27,24.69,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-06,27.92,70.37,4.45,24.32,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-07,28.01,66.65,6.14,24.46,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-08,26.52,62.07,5.8,25.17,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-09,26.38,62.1,5.18,24.91,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-10,26.28,65.78,5.14,24.41,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-11,27.06,69.83,4.57,24.39,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-12,26.78,69.22,3.78,24.92,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-13,26.79,72.22,4.93,24.56,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-14,27.27,71.83,4.99,23.74,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-15,26.47,69.38,4.77,23.61,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-16,26.2,68.22,5.81,23.98,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-17,26.77,68.61,4.91,23.33,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-18,26.27,69.08,5.57,23.91,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-19,26.35,66.65,8.04,23.32,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-20,26.07,64.24,6.13,20.7,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-21,24.96,63.0,5.28,22.82,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-22,24.27,68.22,3.81,23.21,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-23,24.38,68.91,3.39,23.17,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-24,25.26,65.64,4.25,22.98,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-25,24.97,68.03,5.2,22.98,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-26,25.81,67.57,5.25,22.37,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-27,25.02,66.94,4.75,22.53,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-28,24.39,69.44,3.07,22.32,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-29,25.46,64.46,2.37,21.53,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-09-30,25.83,71.16,3.65,21.54,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-01,25.01,64.53,3.57,21.36,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-02,25.92,59.96,4.16,21.14,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-03,26.35,56.98,3.52,21.05,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-04,25.15,63.99,2.78,19.61,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-05,24.22,64.41,3.63,21.26,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-06,23.9,63.01,2.46,20.69,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-07,24.74,62.04,5.41,19.64,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-08,24.31,58.6,5.43,19.28,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-09,23.5,62.39,5.71,20.41,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-10,23.74,61.86,4.41,14.02,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-11,23.26,65.95,5.85,17.55,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-12,23.42,63.58,7.53,19.41,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-13,22.81,63.48,5.41,19.57,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-14,22.17,65.87,4.22,17.66,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-15,22.55,67.19,4.48,18.89,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-16,23.77,64.49,4.54,17.67,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-17,22.83,66.29,3.24,18.91,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-18,23.22,64.18,2.08,18.78,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-19,23.79,75.15,2.5,19.27,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-20,24.07,67.14,2.56,18.53,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-21,24.53,69.79,4.42,18.38,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-22,24.72,68.6,3.68,18.24,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-23,24.66,71.8,1.74,18.26,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-24,24.94,64.4,2.93,18.32,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-25,23.74,78.54,4.09,17.91,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-26,22.8,79.06,3.67,17.83,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-27,22.43,68.53,1.33,18.13,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-28,22.39,70.28,2.61,17.49,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-29,23.14,76.2,3.67,17.21,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-30,21.66,71.2,4.75,17.88,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-10-31,21.51,74.71,4.48,17.52,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-01,21.64,80.64,3.81,11.82,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-02,22.24,77.44,4.08,11.19,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-03,23.96,73.84,5.1,12.97,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-04,23.83,81.35,5.95,15.54,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-05,22.47,81.65,4.62,14.9,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-06,22.42,64.29,3.94,15.65,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-07,22.19,56.67,3.76,14.78,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-08,22.24,55.86,1.99,14.16,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-09,22.18,68.25,3.37,15.64,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-10,21.73,69.89,2.67,15.14,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-11,21.41,57.94,2.2,15.95,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-12,21.03,67.96,3.1,14.82,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-13,20.34,75.04,5.03,14.83,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-14,20.53,67.73,7.21,15.22,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-15,21.08,70.32,6.39,15.02,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-16,21.35,64.58,3.51,13.79,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-17,20.81,66.54,2.28,14.8,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-18,20.09,75.21,4.03,13.43,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-19,21.71,76.96,4.03,13.94,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-20,21.9,86.09,2.59,14.01,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-21,22.42,78.3,2.11,14.22,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-22,21.94,91.91,2.58,11.59,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-23,22.02,84.79,5.32,11.35,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-24,20.46,72.84,6.67,13.74,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-25,19.2,66.27,4.4,13.15,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-26,18.75,64.93,1.92,12.07,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-27,19.45,65.77,2.55,14.38,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-28,19.78,64.97,1.76,12.67,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-29,18.4,56.72,5.43,9.68,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-11-30,17.3,71.36,6.19,13.73,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-01,19.25,66.15,4.38,14.31,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-02,19.25,68.17,3.81,13.28,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-03,20.17,63.41,2.93,10.25,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-04,20.04,68.88,4.37,10.72,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-05,18.32,61.13,5.88,12.61,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-06,16.19,57.09,7.06,12.47,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-07,16.07,68.32,7.66,11.82,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-08,16.85,70.78,7.69,12.11,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-09,18.02,76.55,6.35,9.17,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-10,17.89,68.3,6.11,11.41,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-11,17.89,67.84,5.4,11.5,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-12,18.33,68.2,4.86,12.19,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-13,17.48,78.05,3.91,8.97,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-14,17.9,77.4,4.62,11.68,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-15,18.13,71.6,8.12,11.35,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-16,18.55,66.57,5.48,10.64,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-17,17.79,66.41,5.82,12.67,9600.0,High,None
Auger 34,0-20,7.16,15.0,3860.0,753.6,3198.8,93.2,58.84,Sandy Loam,15.742391341210952,S3,2025-12-18,18.54,58.71,2.6,13.18,9600.0,High,None
